User_ID,Calories,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
11332743,39.0,female,26,162.0,59.0,11.0,82.0,39.9
18875428,53.0,male,59,180.0,87.0,11.0,88.0,39.4
17424080,215.0,male,60,187.0,92.0,25.0,112.0,40.8
10510204,114.0,female,26,158.0,56.0,22.0,97.0,40.4
15933821,68.0,male,35,196.0,93.0,11.0,104.0,40.0
13931894,22.0,female,39,160.0,54.0,5.0,88.0,39.1
11277916,165.0,female,26,172.0,67.0,22.0,120.0,40.9
18737600,72.0,female,21,153.0,55.0,17.0,89.0,40.3
12388740,43.0,male,31,182.0,82.0,9.0,97.0,39.7
15491260,48.0,male,29,182.0,82.0,13.0,91.0,40.2
14367405,160.0,female,23,155.0,59.0,29.0,101.0,40.9
13135830,95.0,male,57,179.0,77.0,17.0,95.0,40.4
17192935,14.0,female,28,162.0,66.0,4.0,83.0,38.9
10963785,213.0,male,34,184.0,83.0,28.0,115.0,40.7
13557825,145.0,male,29,182.0,79.0,29.0,100.0,40.7
12755334,142.0,female,32,174.0,65.0,22.0,109.0,40.7
17161939,99.0,female,48,167.0,68.0,18.0,98.0,40.3
14483408,32.0,male,79,193.0,96.0,5.0,91.0,38.4
12643342,13.0,male,28,189.0,84.0,6.0,81.0,39.1
15950791,95.0,male,20,193.0,97.0,21.0,97.0,40.7
14205201,8.0,female,20,168.0,59.0,2.0,85.0,37.9
15529181,114.0,female,32,163.0,65.0,24.0,93.0,40.6
17006559,15.0,female,68,181.0,73.0,3.0,89.0,38.9
19346023,34.0,female,25,175.0,72.0,10.0,83.0,39.3
14676996,112.0,female,46,168.0,68.0,19.0,102.0,40.7
16099323,216.0,male,64,197.0,104.0,27.0,105.0,41.3
10887767,7.0,male,20,177.0,79.0,4.0,81.0,38.9
17007320,113.0,female,57,155.0,55.0,19.0,99.0,40.3
16039213,177.0,female,78,161.0,56.0,25.0,106.0,40.6
15538618,203.0,male,32,189.0,95.0,29.0,110.0,41.0
10450010,125.0,female,33,169.0,70.0,24.0,98.0,40.7
15600880,38.0,male,46,185.0,94.0,9.0,87.0,40.1
18637542,153.0,male,20,175.0,74.0,27.0,108.0,41.2
11098841,28.0,female,21,166.0,63.0,7.0,87.0,39.5
15866026,156.0,female,47,162.0,57.0,24.0,106.0,40.6
11140887,162.0,female,39,169.0,67.0,27.0,104.0,41.1
12170927,10.0,female,79,163.0,66.0,2.0,90.0,38.3
18311837,44.0,female,39,170.0,72.0,11.0,86.0,40.1
18410691,54.0,male,74,191.0,94.0,9.0,90.0,40.1
14009458,38.0,female,53,167.0,61.0,9.0,84.0,39.5
18596658,257.0,male,69,183.0,84.0,29.0,112.0,40.7
19890456,36.0,male,26,180.0,83.0,11.0,89.0,39.5
12264374,143.0,male,22,176.0,75.0,26.0,106.0,40.6
13291381,50.0,female,21,175.0,69.0,10.0,98.0,39.7
15205165,144.0,male,32,185.0,89.0,26.0,101.0,40.3
16286748,147.0,male,44,186.0,86.0,27.0,97.0,40.5
12316339,58.0,female,20,155.0,51.0,11.0,98.0,39.7
18545619,47.0,male,37,184.0,82.0,12.0,90.0,39.8
18123003,51.0,female,47,160.0,61.0,11.0,89.0,40.0
11300613,29.0,male,74,201.0,108.0,5.0,87.0,38.9
10772399,266.0,male,76,188.0,90.0,30.0,109.0,40.9
10624312,62.0,female,23,165.0,66.0,13.0,95.0,40.1
10180174,139.0,female,23,171.0,63.0,24.0,104.0,40.8
18785051,76.0,male,57,189.0,89.0,13.0,95.0,40.1
15623588,33.0,female,35,165.0,61.0,7.0,92.0,39.6
15179324,213.0,male,66,181.0,88.0,28.0,104.0,41.0
17755692,99.0,male,63,181.0,85.0,16.0,96.0,40.9
16533301,10.0,female,32,165.0,61.0,3.0,79.0,38.6
14381611,10.0,female,37,167.0,62.0,3.0,78.0,38.8
14202134,9.0,male,37,179.0,79.0,3.0,85.0,38.6
13818308,216.0,male,22,202.0,105.0,30.0,113.0,41.0
13873260,27.0,male,30,186.0,80.0,8.0,89.0,39.5
14277618,143.0,male,37,180.0,77.0,24.0,104.0,40.5
13783528,158.0,female,52,158.0,60.0,23.0,109.0,40.8
14782764,181.0,female,33,170.0,65.0,30.0,105.0,41.0
16733683,117.0,female,27,164.0,65.0,20.0,104.0,40.6
19020086,83.0,male,64,192.0,93.0,14.0,93.0,40.1
11669579,8.0,male,28,185.0,89.0,3.0,84.0,38.7
12432221,192.0,female,36,177.0,73.0,30.0,109.0,40.9
13656970,7.0,female,21,163.0,58.0,2.0,84.0,38.1
16414069,16.0,female,72,170.0,67.0,4.0,80.0,38.5
11476533,210.0,male,61,166.0,69.0,29.0,106.0,40.9
17678761,184.0,male,79,188.0,93.0,21.0,107.0,40.5
13061333,109.0,female,22,148.0,51.0,19.0,102.0,40.5
12296991,246.0,male,65,190.0,91.0,27.0,114.0,40.5
18154097,123.0,female,64,143.0,49.0,20.0,99.0,40.5
12091387,171.0,female,54,194.0,94.0,27.0,108.0,40.6
17921022,176.0,female,25,165.0,63.0,26.0,113.0,40.8
19445849,100.0,female,38,162.0,60.0,17.0,102.0,40.3
17952771,39.0,female,59,150.0,59.0,8.0,89.0,39.6
18898091,29.0,male,55,198.0,99.0,7.0,83.0,39.7
16962129,171.0,female,43,188.0,83.0,25.0,113.0,40.7
11790962,78.0,male,33,190.0,92.0,15.0,98.0,40.3
14526871,259.0,male,78,181.0,82.0,28.0,112.0,40.6
16152772,51.0,male,22,177.0,80.0,12.0,97.0,40.1
15793708,62.0,male,40,192.0,90.0,14.0,91.0,40.4
17696084,54.0,male,49,169.0,78.0,10.0,96.0,39.7
11711025,97.0,female,23,172.0,70.0,17.0,104.0,40.4
10727386,16.0,female,23,183.0,74.0,4.0,88.0,38.8
15558914,164.0,female,21,172.0,71.0,27.0,108.0,40.8
11074085,80.0,male,20,164.0,70.0,19.0,99.0,40.6
15673228,255.0,male,61,185.0,92.0,30.0,111.0,41.1
10980254,241.0,male,72,181.0,88.0,27.0,111.0,40.9
17192236,72.0,male,41,188.0,90.0,16.0,91.0,40.4
19586924,184.0,female,28,175.0,66.0,30.0,107.0,41.5
12136817,129.0,female,30,172.0,70.0,23.0,102.0,40.6
15335017,19.0,male,33,183.0,87.0,4.0,95.0,39.4
14116395,34.0,female,66,156.0,54.0,9.0,77.0,39.5
16502148,173.0,female,55,162.0,64.0,26.0,107.0,40.8
11438716,82.0,female,39,159.0,61.0,17.0,92.0,40.1
15882643,58.0,male,44,200.0,106.0,12.0,90.0,39.9
13495983,20.0,male,37,184.0,86.0,6.0,85.0,39.2
10117681,265.0,male,79,176.0,82.0,30.0,109.0,40.8
14586335,94.0,male,39,171.0,77.0,16.0,103.0,40.4
14907931,15.0,male,24,191.0,89.0,5.0,87.0,39.0
16879903,195.0,female,25,148.0,44.0,29.0,110.0,40.7
19542252,149.0,male,34,172.0,77.0,25.0,105.0,40.7
15268614,29.0,female,41,153.0,60.0,7.0,85.0,39.3
12218567,125.0,male,32,176.0,74.0,21.0,106.0,40.5
14963675,34.0,male,27,213.0,119.0,9.0,87.0,39.9
18314939,129.0,female,48,156.0,59.0,19.0,109.0,40.4
16678183,128.0,female,24,169.0,68.0,22.0,105.0,40.5
13809841,115.0,female,46,172.0,72.0,20.0,101.0,40.4
14310549,69.0,female,26,177.0,75.0,15.0,94.0,40.6
17347773,38.0,male,39,174.0,76.0,12.0,85.0,40.0
14039235,41.0,female,63,165.0,61.0,8.0,91.0,39.6
17278224,65.0,female,44,167.0,67.0,13.0,94.0,39.9
17718607,73.0,male,76,186.0,96.0,11.0,93.0,40.0
11217032,15.0,male,77,192.0,94.0,3.0,82.0,38.3
17283009,148.0,male,26,191.0,93.0,25.0,105.0,40.9
14380865,205.0,female,73,184.0,83.0,25.0,121.0,40.6
12166146,142.0,male,29,184.0,85.0,24.0,105.0,40.9
11290538,88.0,female,39,171.0,67.0,19.0,91.0,40.4
10568406,67.0,female,67,153.0,54.0,13.0,90.0,39.9
17729058,39.0,female,22,150.0,49.0,8.0,94.0,39.6
17711424,34.0,male,40,181.0,81.0,9.0,88.0,40.0
11766874,22.0,male,46,191.0,87.0,5.0,89.0,38.7
12726357,73.0,male,37,170.0,68.0,16.0,96.0,40.6
14767434,34.0,male,42,175.0,77.0,9.0,88.0,39.6
16403368,25.0,male,78,188.0,95.0,4.0,90.0,39.0
10832260,167.0,female,56,174.0,72.0,25.0,108.0,40.5
19688237,22.0,female,21,161.0,56.0,6.0,84.0,39.1
13371938,43.0,male,31,198.0,106.0,11.0,88.0,40.1
19914131,47.0,male,25,188.0,85.0,12.0,93.0,39.9
12663731,67.0,male,31,187.0,91.0,14.0,96.0,40.4
15004935,184.0,male,31,189.0,88.0,27.0,110.0,40.6
12736503,8.0,female,37,172.0,64.0,2.0,85.0,38.4
12478941,13.0,female,64,157.0,59.0,3.0,84.0,38.6
14795428,196.0,male,45,179.0,79.0,28.0,108.0,40.4
14302647,6.0,male,20,182.0,85.0,3.0,81.0,38.6
11942073,18.0,male,45,186.0,84.0,7.0,78.0,39.4
12260959,187.0,male,39,185.0,87.0,26.0,110.0,40.9
10733230,11.0,male,26,194.0,93.0,6.0,78.0,39.4
10806295,14.0,female,30,171.0,67.0,4.0,82.0,38.8
10234654,161.0,female,62,160.0,64.0,25.0,104.0,40.8
18309426,112.0,male,38,184.0,87.0,21.0,98.0,40.7
14978675,69.0,female,23,167.0,63.0,14.0,96.0,40.5
17907532,48.0,female,22,162.0,55.0,10.0,94.0,39.7
10724401,37.0,male,42,208.0,108.0,9.0,86.0,39.5
13879882,234.0,female,55,162.0,57.0,28.0,122.0,40.9
16503478,109.0,female,55,155.0,52.0,18.0,100.0,40.5
18862690,8.0,female,46,151.0,56.0,2.0,81.0,38.3
12670128,123.0,female,69,156.0,58.0,19.0,102.0,40.5
17199587,170.0,female,64,153.0,53.0,24.0,108.0,40.4
16965309,24.0,female,22,166.0,59.0,7.0,82.0,39.7
13920966,114.0,female,22,163.0,63.0,19.0,106.0,40.4
13925458,159.0,female,39,170.0,75.0,26.0,106.0,40.7
17155403,58.0,male,37,171.0,78.0,14.0,92.0,40.3
10187012,149.0,male,28,194.0,95.0,24.0,106.0,40.5
17002036,100.0,male,69,188.0,92.0,17.0,91.0,40.2
19814184,126.0,female,34,149.0,52.0,23.0,98.0,40.7
16700343,32.0,male,40,186.0,93.0,9.0,85.0,39.6
10029318,62.0,female,57,176.0,74.0,12.0,94.0,40.1
15425156,44.0,female,41,161.0,61.0,11.0,84.0,39.9
11583193,69.0,female,37,151.0,52.0,15.0,89.0,40.4
19753808,4.0,male,33,176.0,80.0,2.0,79.0,38.4
17257633,53.0,female,43,171.0,69.0,12.0,89.0,39.8
13678213,153.0,male,23,201.0,101.0,27.0,103.0,40.9
19910752,94.0,male,22,193.0,99.0,19.0,99.0,40.3
19045953,3.0,male,46,179.0,84.0,1.0,78.0,37.3
17323433,7.0,male,30,173.0,79.0,3.0,81.0,38.6
17533132,38.0,male,22,195.0,96.0,10.0,92.0,40.1
15072303,159.0,female,24,167.0,63.0,26.0,107.0,40.8
14928021,162.0,female,37,147.0,49.0,27.0,102.0,40.3
11144277,145.0,female,44,177.0,71.0,24.0,104.0,40.5
10426862,134.0,female,24,169.0,59.0,21.0,109.0,40.6
12607296,151.0,male,61,184.0,86.0,22.0,101.0,40.8
15364988,43.0,male,56,196.0,101.0,9.0,87.0,39.9
12549309,9.0,female,47,157.0,57.0,2.0,86.0,37.9
15639481,144.0,female,45,174.0,68.0,24.0,103.0,40.4
10574325,63.0,female,29,179.0,69.0,14.0,92.0,40.4
16456283,12.0,male,61,186.0,83.0,3.0,83.0,38.8
16091931,6.0,male,32,192.0,90.0,2.0,83.0,38.2
12869049,200.0,female,38,179.0,79.0,29.0,114.0,40.7
15318408,44.0,female,28,155.0,61.0,10.0,90.0,39.7
15327195,164.0,female,74,163.0,64.0,25.0,103.0,40.7
15027985,5.0,male,24,179.0,79.0,4.0,76.0,38.8
13592166,49.0,female,24,158.0,54.0,11.0,90.0,39.7
17913021,87.0,female,23,198.0,82.0,17.0,100.0,40.4
12707037,25.0,female,59,168.0,67.0,5.0,91.0,39.6
16653476,10.0,female,26,170.0,70.0,3.0,82.0,38.5
16136706,137.0,female,64,167.0,62.0,21.0,104.0,40.4
13841253,163.0,male,33,193.0,97.0,27.0,103.0,40.8
10386905,151.0,male,26,187.0,85.0,25.0,107.0,40.5
16929476,191.0,male,26,194.0,89.0,29.0,110.0,40.6
18366265,45.0,female,66,152.0,54.0,9.0,88.0,39.4
16182847,65.0,male,29,187.0,84.0,16.0,93.0,40.5
15354721,12.0,male,47,202.0,106.0,3.0,84.0,38.7
11897853,108.0,female,31,169.0,66.0,19.0,102.0,40.1
13903914,80.0,male,28,176.0,74.0,15.0,103.0,40.1
15563326,89.0,male,29,196.0,92.0,19.0,96.0,40.4
19654276,152.0,male,42,178.0,78.0,25.0,103.0,40.7
10801469,17.0,male,23,185.0,88.0,5.0,90.0,39.5
11847975,111.0,male,38,177.0,79.0,21.0,99.0,40.6
14788249,158.0,female,33,182.0,76.0,29.0,101.0,40.9
12466516,157.0,male,32,177.0,77.0,29.0,102.0,40.6
14080154,110.0,female,35,163.0,63.0,19.0,102.0,39.8
10858200,10.0,female,32,161.0,61.0,3.0,78.0,38.6
10316230,39.0,male,72,195.0,103.0,6.0,93.0,39.6
16012603,39.0,female,22,157.0,53.0,9.0,89.0,39.6
11674484,60.0,female,60,157.0,59.0,12.0,90.0,40.4
14474354,14.0,female,29,165.0,64.0,5.0,76.0,39.2
19902934,40.0,male,62,170.0,77.0,9.0,86.0,39.6
17575045,50.0,male,66,182.0,86.0,9.0,91.0,39.5
13755135,139.0,female,58,154.0,61.0,22.0,103.0,40.5
12337569,15.0,male,46,181.0,82.0,4.0,86.0,38.9
19114972,115.0,female,30,167.0,65.0,22.0,98.0,40.7
11796936,117.0,male,72,208.0,110.0,16.0,97.0,39.9
17902303,8.0,male,55,184.0,86.0,2.0,83.0,37.6
15948318,33.0,female,65,168.0,70.0,8.0,83.0,39.5
12591264,32.0,male,52,184.0,85.0,7.0,89.0,39.2
10796536,36.0,male,65,179.0,89.0,7.0,88.0,39.4
17954700,68.0,female,57,157.0,57.0,14.0,89.0,39.9
18966686,133.0,female,69,154.0,53.0,20.0,103.0,40.6
12247019,35.0,male,25,173.0,77.0,9.0,94.0,39.4
10232135,29.0,female,21,175.0,74.0,8.0,85.0,39.5
19528019,27.0,female,25,133.0,45.0,6.0,89.0,39.5
14444548,53.0,female,54,163.0,60.0,10.0,94.0,39.8
17012964,7.0,male,44,178.0,87.0,2.0,84.0,38.2
18113654,26.0,female,29,162.0,64.0,6.0,90.0,39.3
10323122,135.0,female,42,158.0,60.0,24.0,99.0,40.7
18867069,183.0,female,47,152.0,55.0,28.0,106.0,40.8
19270524,42.0,female,58,177.0,68.0,9.0,88.0,39.9
13557369,10.0,female,63,170.0,71.0,3.0,74.0,38.7
15735613,146.0,female,52,191.0,86.0,24.0,105.0,40.7
12806997,169.0,female,62,152.0,54.0,24.0,108.0,40.9
11597377,161.0,male,24,177.0,71.0,27.0,109.0,40.8
12157165,45.0,female,51,156.0,63.0,9.0,92.0,40.1
15870486,20.0,female,67,165.0,67.0,4.0,89.0,38.9
13801732,152.0,female,59,172.0,73.0,23.0,107.0,40.3
12381944,147.0,female,27,158.0,59.0,24.0,106.0,40.4
12080067,71.0,female,25,172.0,70.0,16.0,92.0,40.6
14316629,51.0,female,52,152.0,58.0,10.0,92.0,39.5
10144162,11.0,male,23,197.0,96.0,4.0,85.0,38.7
17990990,150.0,female,59,159.0,61.0,24.0,102.0,40.8
11757728,53.0,female,29,162.0,65.0,11.0,94.0,39.8
10101371,29.0,female,21,171.0,68.0,9.0,81.0,39.7
15422541,39.0,male,37,169.0,69.0,9.0,94.0,39.5
15980106,78.0,male,27,185.0,88.0,14.0,103.0,40.0
16870681,95.0,female,28,154.0,52.0,20.0,92.0,40.7
12962299,94.0,male,23,172.0,78.0,20.0,100.0,40.6
10353488,65.0,female,37,165.0,61.0,12.0,98.0,40.1
12362756,33.0,male,61,200.0,99.0,9.0,78.0,39.7
13268173,31.0,female,31,157.0,54.0,8.0,84.0,39.8
10696688,137.0,male,27,175.0,80.0,27.0,101.0,40.9
19549102,129.0,female,44,163.0,63.0,20.0,107.0,40.5
10330130,25.0,female,44,157.0,61.0,6.0,85.0,39.2
18562631,51.0,female,38,177.0,77.0,14.0,83.0,40.1
13463250,105.0,male,44,186.0,93.0,21.0,93.0,40.4
18357402,44.0,male,54,189.0,94.0,8.0,93.0,39.8
10284121,59.0,female,53,159.0,64.0,11.0,95.0,39.9
13747446,70.0,female,57,171.0,65.0,15.0,88.0,40.3
18193204,16.0,male,34,183.0,83.0,5.0,86.0,39.2
10660887,58.0,female,32,160.0,56.0,11.0,97.0,40.2
13782923,168.0,female,42,173.0,71.0,27.0,106.0,40.9
16636605,159.0,female,68,168.0,70.0,23.0,108.0,40.6
10177181,13.0,female,20,179.0,74.0,3.0,92.0,38.7
13593725,112.0,male,37,181.0,86.0,22.0,97.0,40.6
11827058,12.0,male,27,195.0,90.0,5.0,82.0,39.1
10561982,147.0,female,24,144.0,47.0,24.0,105.0,40.6
12664301,37.0,female,22,164.0,64.0,8.0,94.0,39.2
16401041,31.0,female,72,166.0,67.0,6.0,91.0,39.4
15426540,28.0,female,37,174.0,71.0,7.0,86.0,39.9
19551640,31.0,male,62,189.0,95.0,6.0,88.0,39.3
11937067,182.0,female,54,171.0,70.0,26.0,111.0,41.0
12410730,106.0,female,25,154.0,54.0,20.0,98.0,40.4
11085705,97.0,male,45,178.0,76.0,19.0,96.0,40.1
16029568,65.0,male,77,205.0,104.0,10.0,91.0,40.0
15773206,60.0,female,31,152.0,56.0,11.0,99.0,39.8
16326621,72.0,female,73,140.0,44.0,12.0,95.0,40.3
10754696,9.0,female,77,158.0,59.0,2.0,82.0,38.5
16692080,6.0,female,27,169.0,69.0,2.0,80.0,38.6
17493920,25.0,female,31,171.0,64.0,6.0,88.0,39.3
15939330,242.0,male,68,163.0,62.0,29.0,112.0,40.8
13107809,40.0,female,59,169.0,70.0,8.0,92.0,39.4
11963591,165.0,male,73,196.0,103.0,20.0,104.0,40.6
17070928,30.0,male,31,183.0,90.0,8.0,89.0,39.5
13519763,46.0,male,25,190.0,90.0,15.0,87.0,40.2
15063515,128.0,male,61,189.0,88.0,17.0,105.0,40.3
19573156,119.0,female,48,165.0,59.0,19.0,104.0,40.7
13789347,92.0,male,61,189.0,94.0,14.0,98.0,40.7
18600632,47.0,female,41,164.0,63.0,11.0,87.0,40.2
18934564,19.0,male,24,196.0,93.0,8.0,82.0,40.0
14391849,40.0,male,59,201.0,110.0,8.0,86.0,39.6
19926427,98.0,female,69,154.0,59.0,16.0,99.0,40.8
19973358,12.0,male,33,197.0,100.0,3.0,90.0,38.5
11161294,204.0,female,45,168.0,71.0,29.0,113.0,40.9
12816531,215.0,male,64,194.0,96.0,27.0,106.0,40.7
10773244,46.0,female,29,160.0,54.0,8.0,101.0,39.7
16630259,91.0,female,64,153.0,54.0,16.0,95.0,40.1
16078624,49.0,female,26,170.0,63.0,11.0,91.0,40.1
11119002,104.0,female,79,191.0,87.0,18.0,98.0,40.1
17673744,114.0,male,31,178.0,78.0,19.0,106.0,40.4
12549363,173.0,female,45,154.0,52.0,26.0,107.0,40.6
17237660,158.0,male,38,174.0,74.0,28.0,102.0,40.9
16483138,34.0,male,59,182.0,83.0,7.0,89.0,39.4
12876427,221.0,female,64,186.0,83.0,29.0,117.0,40.9
19434121,155.0,female,20,169.0,61.0,28.0,102.0,41.0
14396318,116.0,female,54,141.0,48.0,18.0,103.0,40.3
16089239,23.0,female,45,171.0,66.0,6.0,82.0,39.2
15813601,112.0,male,49,177.0,76.0,19.0,100.0,40.6
12179594,14.0,female,30,176.0,71.0,4.0,82.0,38.6
12920471,46.0,female,24,152.0,55.0,11.0,88.0,39.7
19448313,35.0,male,25,181.0,83.0,15.0,83.0,40.4
10461308,20.0,male,47,188.0,95.0,6.0,81.0,39.4
18289138,100.0,female,22,169.0,69.0,17.0,106.0,40.3
13635516,188.0,male,36,190.0,91.0,27.0,109.0,40.7
11966394,50.0,male,72,183.0,94.0,9.0,88.0,39.6
10044198,271.0,male,69,185.0,85.0,30.0,113.0,40.7
10921040,156.0,male,36,179.0,83.0,23.0,109.0,40.5
13979151,46.0,male,20,182.0,83.0,14.0,91.0,40.2
17605801,174.0,male,57,188.0,88.0,26.0,101.0,41.3
18288565,192.0,female,23,151.0,48.0,29.0,110.0,40.9
17857154,10.0,female,32,164.0,64.0,3.0,81.0,38.5
11037696,20.0,female,48,182.0,78.0,6.0,79.0,39.3
14102269,13.0,male,22,179.0,83.0,4.0,90.0,38.8
11553605,17.0,female,45,173.0,66.0,5.0,79.0,39.3
12469149,10.0,female,22,151.0,52.0,3.0,79.0,38.6
13914695,145.0,female,52,164.0,59.0,24.0,101.0,40.9
13363777,81.0,female,41,173.0,69.0,17.0,92.0,40.0
11818427,12.0,male,28,189.0,90.0,5.0,82.0,38.8
18484079,9.0,male,32,176.0,79.0,3.0,85.0,38.7
16170080,18.0,female,21,169.0,60.0,5.0,84.0,39.2
11736951,60.0,male,22,172.0,75.0,14.0,98.0,39.9
15677555,102.0,female,55,141.0,52.0,16.0,103.0,40.1
15214385,95.0,male,47,187.0,97.0,20.0,90.0,40.4
16190465,127.0,female,38,159.0,64.0,21.0,104.0,40.3
16294317,98.0,female,39,162.0,68.0,17.0,102.0,40.2
10736076,180.0,female,53,139.0,48.0,29.0,101.0,40.6
15336053,78.0,female,74,174.0,74.0,14.0,95.0,40.0
18383557,47.0,female,43,180.0,74.0,10.0,92.0,40.0
18409323,54.0,male,41,164.0,68.0,13.0,92.0,39.9
10309034,45.0,female,72,163.0,68.0,9.0,89.0,39.8
10958351,118.0,male,24,176.0,82.0,20.0,107.0,40.2
10564056,11.0,female,51,169.0,63.0,3.0,80.0,38.6
10495621,9.0,male,46,184.0,84.0,3.0,80.0,38.7
11898562,150.0,male,30,189.0,90.0,22.0,110.0,40.7
16736754,112.0,male,50,209.0,108.0,19.0,95.0,40.2
11833919,62.0,female,23,160.0,66.0,13.0,95.0,40.1
11894329,32.0,female,25,173.0,69.0,8.0,88.0,39.4
13078136,17.0,female,70,154.0,57.0,4.0,81.0,38.7
12196327,93.0,female,78,151.0,53.0,14.0,102.0,40.2
15861615,72.0,male,23,181.0,85.0,19.0,93.0,40.4
10190264,72.0,male,68,185.0,87.0,10.0,101.0,39.9
12072273,185.0,female,57,160.0,67.0,27.0,109.0,40.6
12995157,32.0,male,40,182.0,86.0,7.0,93.0,39.3
12275846,18.0,male,22,177.0,80.0,7.0,86.0,39.5
13993430,80.0,male,24,181.0,79.0,18.0,98.0,40.5
13858889,11.0,male,22,174.0,71.0,6.0,82.0,38.9
16685853,122.0,female,21,156.0,54.0,26.0,93.0,40.9
13275235,55.0,male,38,185.0,86.0,13.0,91.0,40.3
15652514,48.0,female,53,167.0,66.0,10.0,90.0,39.6
18234303,62.0,male,50,180.0,88.0,14.0,88.0,40.2
11795953,44.0,male,42,174.0,76.0,14.0,84.0,40.4
15261276,88.0,female,34,159.0,60.0,17.0,96.0,40.7
10030610,203.0,male,62,196.0,93.0,26.0,106.0,40.8
13423522,184.0,female,58,171.0,68.0,30.0,102.0,40.7
13824783,52.0,male,60,189.0,90.0,10.0,90.0,39.3
13470484,24.0,male,53,184.0,88.0,5.0,89.0,39.1
15173106,147.0,female,20,164.0,63.0,22.0,113.0,40.5
14337029,153.0,male,38,198.0,106.0,26.0,99.0,40.8
10886594,100.0,male,71,185.0,98.0,14.0,98.0,40.2
15424186,76.0,female,31,152.0,54.0,16.0,92.0,39.8
19714638,115.0,male,33,180.0,83.0,20.0,103.0,40.6
13519378,6.0,female,65,176.0,72.0,2.0,72.0,37.9
11185403,192.0,male,65,190.0,94.0,26.0,102.0,40.9
18407550,181.0,male,40,182.0,81.0,30.0,103.0,41.4
13019917,27.0,male,39,173.0,78.0,7.0,89.0,39.4
14053003,219.0,male,55,188.0,92.0,24.0,117.0,40.6
11105094,32.0,female,48,166.0,61.0,8.0,83.0,39.5
18873584,85.0,male,51,179.0,85.0,13.0,102.0,39.7
10744276,185.0,female,37,156.0,53.0,28.0,108.0,40.7
12428038,96.0,male,54,203.0,110.0,16.0,94.0,40.2
10347816,46.0,female,47,164.0,68.0,10.0,90.0,39.8
13993293,130.0,male,59,181.0,88.0,21.0,97.0,40.8
16894048,117.0,female,22,150.0,53.0,21.0,101.0,40.7
17548618,51.0,male,30,185.0,82.0,11.0,97.0,39.8
13331725,68.0,female,30,153.0,56.0,14.0,93.0,40.0
14935617,175.0,female,24,176.0,67.0,27.0,111.0,40.8
13811744,190.0,male,49,180.0,84.0,26.0,108.0,40.8
10523769,109.0,female,34,166.0,63.0,20.0,99.0,40.5
13058310,170.0,female,50,184.0,83.0,27.0,107.0,40.7
15702969,116.0,female,31,146.0,48.0,19.0,104.0,40.6
13024656,23.0,female,69,157.0,58.0,5.0,84.0,39.1
15933595,73.0,male,21,199.0,91.0,16.0,98.0,40.2
19752513,45.0,female,27,170.0,66.0,10.0,92.0,40.0
12988730,169.0,male,78,185.0,85.0,24.0,97.0,40.9
16989528,8.0,male,25,196.0,92.0,3.0,83.0,38.5
18750533,87.0,male,50,190.0,93.0,18.0,90.0,40.3
16611029,160.0,male,30,167.0,70.0,27.0,107.0,40.9
14206498,16.0,male,31,187.0,92.0,4.0,90.0,38.6
12995619,30.0,male,58,180.0,79.0,8.0,82.0,39.5
17140133,107.0,male,70,198.0,106.0,16.0,94.0,40.3
16452430,64.0,female,60,152.0,58.0,14.0,86.0,40.2
12638994,207.0,female,25,173.0,69.0,29.0,117.0,41.0
13637164,29.0,male,62,200.0,105.0,5.0,91.0,38.8
19031223,24.0,male,31,167.0,66.0,8.0,88.0,39.6
16452980,192.0,male,50,176.0,86.0,24.0,112.0,40.7
14821765,206.0,female,36,152.0,55.0,26.0,121.0,40.9
11518195,179.0,female,44,166.0,68.0,28.0,107.0,41.1
18837578,81.0,female,40,153.0,58.0,15.0,97.0,40.1
17860727,156.0,female,29,166.0,61.0,29.0,99.0,40.9
11990486,47.0,female,48,176.0,72.0,11.0,87.0,40.0
10748741,88.0,male,28,196.0,90.0,17.0,100.0,40.3
17765743,158.0,female,41,164.0,67.0,24.0,109.0,40.6
11256794,149.0,female,40,152.0,49.0,23.0,106.0,40.5
10328467,24.0,male,30,194.0,101.0,8.0,83.0,39.4
13704384,170.0,male,21,175.0,74.0,29.0,109.0,41.2
16155127,40.0,male,43,187.0,90.0,9.0,90.0,39.5
18994550,97.0,female,77,164.0,68.0,17.0,95.0,40.2
19349828,112.0,male,35,182.0,84.0,22.0,98.0,41.0
19256130,12.0,female,26,151.0,53.0,4.0,76.0,39.0
11100068,173.0,male,20,178.0,80.0,27.0,112.0,40.9
14670034,87.0,male,48,187.0,90.0,16.0,95.0,40.1
15425530,54.0,female,20,154.0,55.0,13.0,88.0,40.2
12161575,45.0,male,30,165.0,65.0,16.0,87.0,40.4
11102159,233.0,male,77,182.0,91.0,27.0,107.0,40.8
16554864,93.0,female,29,172.0,67.0,19.0,95.0,40.3
13836995,239.0,male,62,187.0,92.0,29.0,109.0,40.8
13037176,7.0,male,21,197.0,89.0,3.0,84.0,38.8
19644961,149.0,male,28,185.0,86.0,22.0,111.0,40.4
15609735,159.0,female,20,175.0,66.0,28.0,104.0,41.0
15662247,102.0,female,26,153.0,49.0,21.0,93.0,40.5
15299756,15.0,female,27,172.0,69.0,6.0,73.0,39.4
11899558,181.0,female,58,169.0,64.0,27.0,107.0,40.9
11685396,221.0,male,75,190.0,96.0,28.0,102.0,41.0
